case_id,point,event_index,event_type,spectrum_kind,multiplier_index,real,imag
MC-LC-002,0,-1,BRANCH,FLOQUET,0,7.52783319678855,0
MC-LC-002,0,-1,BRANCH,FLOQUET,1,0.999997181779684,2.97046042022017e-07
MC-LC-002,0,-1,BRANCH,FLOQUET,2,0.999997181779684,-2.97046042022017e-07
MC-LC-002,1,-1,BRANCH,FLOQUET,0,7.52730291185397,0
MC-LC-002,1,-1,BRANCH,FLOQUET,1,0.999999999999986,0
MC-LC-002,1,-1,BRANCH,FLOQUET,2,0.999995246942762,0
MC-LC-002,2,-1,BRANCH,FLOQUET,0,7.52577580782197,0
MC-LC-002,2,-1,BRANCH,FLOQUET,1,1.00000000000001,0
MC-LC-002,2,-1,BRANCH,FLOQUET,2,0.99997817000019,0
MC-LC-002,3,-1,BRANCH,FLOQUET,0,7.52213117861629,0
MC-LC-002,3,-1,BRANCH,FLOQUET,1,0.999999999999953,0
MC-LC-002,3,-1,BRANCH,FLOQUET,2,0.99993742633642,0
MC-LC-002,4,-1,BRANCH,FLOQUET,0,7.51459377468118,0
MC-LC-002,4,-1,BRANCH,FLOQUET,1,0.999999999999669,0
MC-LC-002,4,-1,BRANCH,FLOQUET,2,0.999853221649303,0
MC-LC-002,5,-1,BRANCH,FLOQUET,0,7.50008140762217,0
MC-LC-002,5,-1,BRANCH,FLOQUET,1,0.999999999998262,0
MC-LC-002,5,-1,BRANCH,FLOQUET,2,0.999691311915229,0
MC-LC-002,6,-1,BRANCH,FLOQUET,0,7.47330465571103,0
MC-LC-002,6,-1,BRANCH,FLOQUET,1,0.999999999991204,0
MC-LC-002,6,-1,BRANCH,FLOQUET,2,0.999393326899099,0
MC-LC-002,7,-1,BRANCH,FLOQUET,0,7.42529763726754,0
MC-LC-002,7,-1,BRANCH,FLOQUET,1,0.999999999955877,0
MC-LC-002,7,-1,BRANCH,FLOQUET,2,0.99886157393991,0
MC-LC-002,8,-1,BRANCH,FLOQUET,0,7.34110040044281,0
MC-LC-002,8,-1,BRANCH,FLOQUET,1,0.99999999977998,0
MC-LC-002,8,-1,BRANCH,FLOQUET,2,0.997936931094483,0
MC-LC-002,9,-1,BRANCH,FLOQUET,0,7.19632600740186,0
MC-LC-002,9,-1,BRANCH,FLOQUET,1,0.999999998900667,0
MC-LC-002,9,-1,BRANCH,FLOQUET,2,0.996372104168163,0
MC-LC-002,10,-1,BRANCH,FLOQUET,0,6.96816108343109,0
MC-LC-002,10,-1,BRANCH,FLOQUET,1,0.999999996020175,0
MC-LC-002,10,-1,BRANCH,FLOQUET,2,0.993976290273136,0
MC-LC-002,11,-1,BRANCH,FLOQUET,0,6.6900481506158,0
MC-LC-002,11,-1,BRANCH,FLOQUET,1,0.9999999954693,0
MC-LC-002,11,-1,BRANCH,FLOQUET,2,0.991188210749567,0
MC-LC-002,12,-1,BRANCH,FLOQUET,0,6.36921236746434,0
MC-LC-002,12,-1,BRANCH,FLOQUET,1,0.99999999494454,0
MC-LC-002,12,-1,BRANCH,FLOQUET,2,0.988183954875706,0
MC-LC-002,13,-1,BRANCH,FLOQUET,0,6.01353802850477,0
MC-LC-002,13,-1,BRANCH,FLOQUET,1,0.999999994383454,0
MC-LC-002,13,-1,BRANCH,FLOQUET,2,0.985174143740452,0
MC-LC-002,14,-1,BRANCH,FLOQUET,0,5.63120660446326,0
MC-LC-002,14,-1,BRANCH,FLOQUET,1,0.999999993736233,0
MC-LC-002,14,-1,BRANCH,FLOQUET,2,0.982403910705728,0
MC-LC-002,15,-1,BRANCH,FLOQUET,0,5.2303631175549,0
MC-LC-002,15,-1,BRANCH,FLOQUET,1,0.999999999999985,0
MC-LC-002,15,-1,BRANCH,FLOQUET,2,0.980154461486046,0
MC-LC-002,16,-1,BRANCH,FLOQUET,0,4.81882864175013,0
MC-LC-002,16,-1,BRANCH,FLOQUET,1,1.00000000000006,0
MC-LC-002,16,-1,BRANCH,FLOQUET,2,0.978747507167274,0
MC-LC-002,17,-1,BRANCH,FLOQUET,0,4.40386785619367,0
MC-LC-002,17,-1,BRANCH,FLOQUET,1,1.00000000000002,0
MC-LC-002,17,-1,BRANCH,FLOQUET,2,0.978554832625734,0
MC-LC-002,18,-1,BRANCH,FLOQUET,0,3.99201071871824,0
MC-LC-002,18,-1,BRANCH,FLOQUET,1,0.99999999999994,0
MC-LC-002,18,-1,BRANCH,FLOQUET,2,0.98001813429845,0
MC-LC-002,19,-1,BRANCH,FLOQUET,0,3.58891524670001,0
MC-LC-002,19,-1,BRANCH,FLOQUET,1,1.00000000000004,0
MC-LC-002,19,-1,BRANCH,FLOQUET,2,0.983690737655479,0
MC-LC-002,20,-1,BRANCH,FLOQUET,0,3.19923699805276,0
MC-LC-002,20,-1,BRANCH,FLOQUET,1,1.00000000000009,0
MC-LC-002,20,-1,BRANCH,FLOQUET,2,0.990331195670114,0
MC-LC-002,21,-1,BRANCH,FLOQUET,0,2.85752263992622,0
MC-LC-002,21,-1,BRANCH,FLOQUET,1,1.0000040484068,0
MC-LC-002,21,-1,BRANCH,FLOQUET,2,0.999999999467712,0
MC-LC-002,22,-1,BRANCH,FLOQUET,0,2.82641537603726,0
MC-LC-002,22,-1,BRANCH,FLOQUET,1,1.0011330089283,0
MC-LC-002,22,-1,BRANCH,FLOQUET,2,0.999999999999028,0
MC-LC-002,23,-1,BRANCH,FLOQUET,0,2.47210030067182,0
MC-LC-002,23,-1,BRANCH,FLOQUET,1,1.01835532183001,0
MC-LC-002,23,-1,BRANCH,FLOQUET,2,0.999999999999996,0
MC-LC-002,24,-1,BRANCH,FLOQUET,0,2.13417314795804,0
MC-LC-002,24,-1,BRANCH,FLOQUET,1,1.0473378789968,0
MC-LC-002,24,-1,BRANCH,FLOQUET,2,1.00000000000017,0
MC-LC-002,25,-1,BRANCH,FLOQUET,0,1.79774126198871,0
MC-LC-002,25,-1,BRANCH,FLOQUET,1,1.10519860672955,0
MC-LC-002,25,-1,BRANCH,FLOQUET,2,1.00000000000001,0
MC-LC-002,26,-1,BRANCH,FLOQUET,0,1.32718220418802,0.12209085208833
MC-LC-002,26,-1,BRANCH,FLOQUET,1,1.32718220418802,-0.12209085208833
MC-LC-002,26,-1,BRANCH,FLOQUET,2,0.999999999999993,0
MC-LC-002,27,-1,BRANCH,FLOQUET,0,1.21483612048628,0.356785431312415
MC-LC-002,27,-1,BRANCH,FLOQUET,1,1.21483612048628,-0.356785431312415
MC-LC-002,27,-1,BRANCH,FLOQUET,2,1.00000000000001,0
MC-LC-002,28,-1,BRANCH,FLOQUET,0,1.10839142045571,0.481303115110958
MC-LC-002,28,-1,BRANCH,FLOQUET,1,1.10839142045571,-0.481303115110958
MC-LC-002,28,-1,BRANCH,FLOQUET,2,1.0000000000001,0
MC-LC-002,29,-1,BRANCH,FLOQUET,0,1.00131288771343,0.579163962932009
MC-LC-002,29,-1,BRANCH,FLOQUET,1,1.00131288771343,-0.579163962932009
MC-LC-002,29,-1,BRANCH,FLOQUET,2,0.999999999999996,0
MC-LC-002,30,-1,BRANCH,FLOQUET,0,0.888461668444484,0.6633025400398
MC-LC-002,30,-1,BRANCH,FLOQUET,1,0.888461668444484,-0.6633025400398
MC-LC-002,30,-1,BRANCH,FLOQUET,2,0.999999999999984,0
MC-LC-002,31,-1,BRANCH,FLOQUET,0,0.766201793830495,0.736464403699407
MC-LC-002,31,-1,BRANCH,FLOQUET,1,0.766201793830495,-0.736464403699407
MC-LC-002,31,-1,BRANCH,FLOQUET,2,1,0
MC-LC-002,32,-1,BRANCH,FLOQUET,0,0.631892018992274,0.79789695543803
MC-LC-002,32,-1,BRANCH,FLOQUET,1,0.631892018992274,-0.79789695543803
MC-LC-002,32,-1,BRANCH,FLOQUET,2,1.00000000000001,0
MC-LC-002,33,-1,BRANCH,FLOQUET,0,0.574302412218541,0.818646781393924
MC-LC-002,33,-1,BRANCH,FLOQUET,1,0.574302412218541,-0.818646781393924
MC-LC-002,33,-1,BRANCH,FLOQUET,2,0.999999999999989,0
MC-LC-002,34,-1,BRANCH,FLOQUET,0,1.00000000000001,0
MC-LC-002,34,-1,BRANCH,FLOQUET,1,0.483434297729262,0.844925931726663
MC-LC-002,34,-1,BRANCH,FLOQUET,2,0.483434297729262,-0.844925931726663
MC-LC-002,35,-1,BRANCH,FLOQUET,0,0.999999999999989,0
MC-LC-002,35,-1,BRANCH,FLOQUET,1,0.318981346560052,0.873091755375456
MC-LC-002,35,-1,BRANCH,FLOQUET,2,0.318981346560052,-0.873091755375456
MC-LC-002,36,-1,BRANCH,FLOQUET,0,0.999999999999997,0
MC-LC-002,36,-1,BRANCH,FLOQUET,1,0.136762801368301,0.87545678394197
MC-LC-002,36,-1,BRANCH,FLOQUET,2,0.136762801368301,-0.87545678394197
MC-LC-002,37,-1,BRANCH,FLOQUET,0,0.99999999999999,0
MC-LC-002,37,-1,BRANCH,FLOQUET,1,-0.0650141075678571,0.840663144102555
MC-LC-002,37,-1,BRANCH,FLOQUET,2,-0.0650141075678571,-0.840663144102555
MC-LC-002,38,-1,BRANCH,FLOQUET,0,0.999999999999993,0
MC-LC-002,38,-1,BRANCH,FLOQUET,1,-0.288218656002388,0.747325898792896
MC-LC-002,38,-1,BRANCH,FLOQUET,2,-0.288218656002388,-0.747325898792896
MC-LC-002,39,-1,BRANCH,FLOQUET,0,0.999999999999996,0
MC-LC-002,39,-1,BRANCH,FLOQUET,1,-0.534822550222812,0.539464046613893
MC-LC-002,39,-1,BRANCH,FLOQUET,2,-0.534822550222812,-0.539464046613893
MC-LC-002,40,-1,BRANCH,FLOQUET,0,0.999999999999995,0
MC-LC-002,40,-1,BRANCH,FLOQUET,1,-0.999991340475622,0
MC-LC-002,40,-1,BRANCH,FLOQUET,2,-0.526304902903309,0
MC-LC-002,41,-1,BRANCH,FLOQUET,0,-1.17255254434047,0
MC-LC-002,41,-1,BRANCH,FLOQUET,1,0.999999999999998,0
MC-LC-002,41,-1,BRANCH,FLOQUET,2,-0.441263812059953,0
MC-LC-002,42,-1,BRANCH,FLOQUET,0,-1.97969083515067,0
MC-LC-002,42,-1,BRANCH,FLOQUET,1,1,0
MC-LC-002,42,-1,BRANCH,FLOQUET,2,-0.233640218977355,0
MC-LC-002,43,-1,BRANCH,FLOQUET,0,-2.72124801261197,0
MC-LC-002,43,-1,BRANCH,FLOQUET,1,0.999999999999999,0
MC-LC-002,43,-1,BRANCH,FLOQUET,2,-0.151515368628421,0
MC-LC-002,44,-1,BRANCH,FLOQUET,0,-3.4918795933058,0
MC-LC-002,44,-1,BRANCH,FLOQUET,1,0.999999999999997,0
MC-LC-002,44,-1,BRANCH,FLOQUET,2,-0.104970695542304,0
MC-LC-002,45,-1,BRANCH,FLOQUET,0,-4.3151324193732,0
MC-LC-002,45,-1,BRANCH,FLOQUET,1,0.999999999999983,0
MC-LC-002,45,-1,BRANCH,FLOQUET,2,-0.0753197489722908,0
MC-LC-002,46,-1,BRANCH,FLOQUET,0,-5.20325785555234,0
MC-LC-002,46,-1,BRANCH,FLOQUET,1,0.99999999999999,0
MC-LC-002,46,-1,BRANCH,FLOQUET,2,-0.055248510167095,0
MC-LC-002,47,-1,BRANCH,FLOQUET,0,-6.16482789310371,0
MC-LC-002,47,-1,BRANCH,FLOQUET,1,0.999999999999986,0
MC-LC-002,47,-1,BRANCH,FLOQUET,2,-0.0411456599990195,0
MC-LC-002,48,-1,BRANCH,FLOQUET,0,-7.20679192796237,0
MC-LC-002,48,-1,BRANCH,FLOQUET,1,0.999999999999985,0
MC-LC-002,48,-1,BRANCH,FLOQUET,2,-0.0309844010297523,0
MC-LC-002,49,-1,BRANCH,FLOQUET,0,-8.33519856442866,0
MC-LC-002,49,-1,BRANCH,FLOQUET,1,0.999999999999992,0
MC-LC-002,49,-1,BRANCH,FLOQUET,2,-0.0235305727441397,0
MC-LC-002,50,-1,BRANCH,FLOQUET,0,-9.55546920167916,0
MC-LC-002,50,-1,BRANCH,FLOQUET,1,1.00000000000001,0
MC-LC-002,50,-1,BRANCH,FLOQUET,2,-0.0179892838119812,0
MC-LC-002,51,-1,BRANCH,FLOQUET,0,-10.8724851099481,0
MC-LC-002,51,-1,BRANCH,FLOQUET,1,1.00000000000003,0
MC-LC-002,51,-1,BRANCH,FLOQUET,2,-0.0138273547147418,0
MC-LC-002,52,-1,BRANCH,FLOQUET,0,-12.2905825622443,0
MC-LC-002,52,-1,BRANCH,FLOQUET,1,1.00000000000004,0
MC-LC-002,52,-1,BRANCH,FLOQUET,2,-0.0106761143340502,0
MC-LC-002,53,-1,BRANCH,FLOQUET,0,-13.8134952388386,0
MC-LC-002,53,-1,BRANCH,FLOQUET,1,1.00000000000004,0
MC-LC-002,53,-1,BRANCH,FLOQUET,2,-0.00827462078105905,0
MC-LC-002,54,-1,BRANCH,FLOQUET,0,-15.4442619618827,0
MC-LC-002,54,-1,BRANCH,FLOQUET,1,1.00000000000004,0
MC-LC-002,54,-1,BRANCH,FLOQUET,2,-0.00643477336660218,0
MC-LC-002,55,-1,BRANCH,FLOQUET,0,-17.1851089003424,0
MC-LC-002,55,-1,BRANCH,FLOQUET,1,0.999999999999991,0
MC-LC-002,55,-1,BRANCH,FLOQUET,2,-0.0050189923696334,0
MC-LC-002,56,-1,BRANCH,FLOQUET,0,-19.037311414136,0
MC-LC-002,56,-1,BRANCH,FLOQUET,1,0.999999999999909,0
MC-LC-002,56,-1,BRANCH,FLOQUET,2,-0.00392546409748638,0
MC-LC-002,57,-1,BRANCH,FLOQUET,0,-21.0010389430306,0
MC-LC-002,57,-1,BRANCH,FLOQUET,1,0.999999999999707,0
MC-LC-002,57,-1,BRANCH,FLOQUET,2,-0.00307812144461688,0
MC-LC-002,58,-1,BRANCH,FLOQUET,0,-23.075185660739,0
MC-LC-002,58,-1,BRANCH,FLOQUET,1,0.999999999999566,0
MC-LC-002,58,-1,BRANCH,FLOQUET,2,-0.00241968701598847,0
MC-LC-002,59,-1,BRANCH,FLOQUET,0,-25.2571895035894,0
MC-LC-002,59,-1,BRANCH,FLOQUET,1,0.999999999999288,0
