case_id,point,event_index,event_type,spectrum_kind,multiplier_index,real,imag
MC-EQ-003,0,-1,BRANCH,EIGENVALUE,0,1.23278561593838,0.792551992515448
MC-EQ-003,0,-1,BRANCH,EIGENVALUE,1,1.23278561593838,-0.792551992515448
MC-EQ-003,0,-1,BRANCH,EIGENVALUE,2,-0.465571231876768,0
MC-EQ-003,1,-1,BRANCH,EIGENVALUE,0,1.2234052536163,0.803415483674125
MC-EQ-003,1,-1,BRANCH,EIGENVALUE,1,1.2234052536163,-0.803415483674125
MC-EQ-003,1,-1,BRANCH,EIGENVALUE,2,-0.466810507232592,0
MC-EQ-003,2,-1,BRANCH,EIGENVALUE,0,1.21121847730703,0.817134499329209
MC-EQ-003,2,-1,BRANCH,EIGENVALUE,1,1.21121847730703,-0.817134499329209
MC-EQ-003,2,-1,BRANCH,EIGENVALUE,2,-0.468436954614055,0
MC-EQ-003,3,-1,BRANCH,EIGENVALUE,0,1.1953889112175,0.834321504304908
MC-EQ-003,3,-1,BRANCH,EIGENVALUE,1,1.1953889112175,-0.834321504304908
MC-EQ-003,3,-1,BRANCH,EIGENVALUE,2,-0.470577822435008,0
MC-EQ-003,4,-1,BRANCH,EIGENVALUE,0,1.17483339692815,0.855637021740176
MC-EQ-003,4,-1,BRANCH,EIGENVALUE,1,1.17483339692815,-0.855637021740176
MC-EQ-003,4,-1,BRANCH,EIGENVALUE,2,-0.473406793856307,0
MC-EQ-003,5,-1,BRANCH,EIGENVALUE,0,1.15147542984546,0.878578374189923
MC-EQ-003,5,-1,BRANCH,EIGENVALUE,1,1.15147542984546,-0.878578374189923
MC-EQ-003,5,-1,BRANCH,EIGENVALUE,2,-0.476690859690912,0
MC-EQ-003,6,-1,BRANCH,EIGENVALUE,0,1.12815321408275,0.900223398519759
MC-EQ-003,6,-1,BRANCH,EIGENVALUE,1,1.12815321408275,-0.900223398519759
MC-EQ-003,6,-1,BRANCH,EIGENVALUE,2,-0.4800464281655,0
MC-EQ-003,7,-1,BRANCH,EIGENVALUE,0,1.10486804831009,0.920663444684375
MC-EQ-003,7,-1,BRANCH,EIGENVALUE,1,1.10486804831009,-0.920663444684375
MC-EQ-003,7,-1,BRANCH,EIGENVALUE,2,-0.483476096620186,0
MC-EQ-003,8,-1,BRANCH,EIGENVALUE,0,1.08162129654851,0.939977052026825
MC-EQ-003,8,-1,BRANCH,EIGENVALUE,1,1.08162129654851,-0.939977052026825
MC-EQ-003,8,-1,BRANCH,EIGENVALUE,2,-0.486982593097028,0
MC-EQ-003,9,-1,BRANCH,EIGENVALUE,0,1.05841439232539,0.958232277852506
MC-EQ-003,9,-1,BRANCH,EIGENVALUE,1,1.05841439232539,-0.958232277852506
MC-EQ-003,9,-1,BRANCH,EIGENVALUE,2,-0.490568784650785,0
MC-EQ-003,10,-1,BRANCH,EIGENVALUE,0,1.03524884314495,0.975488502601422
MC-EQ-003,10,-1,BRANCH,EIGENVALUE,1,1.03524884314495,-0.975488502601422
MC-EQ-003,10,-1,BRANCH,EIGENVALUE,2,-0.494237686289906,0
MC-EQ-003,11,-1,BRANCH,EIGENVALUE,0,1.01212623530115,0.991797848743966
MC-EQ-003,11,-1,BRANCH,EIGENVALUE,1,1.01212623530115,-0.991797848743966
MC-EQ-003,11,-1,BRANCH,EIGENVALUE,2,-0.497992470602293,0
MC-EQ-003,12,-1,BRANCH,EIGENVALUE,0,0.98904823906276,1.00720630993946
MC-EQ-003,12,-1,BRANCH,EIGENVALUE,1,0.98904823906276,-1.00720630993946
MC-EQ-003,12,-1,BRANCH,EIGENVALUE,2,-0.501836478125519,0
MC-EQ-003,13,-1,BRANCH,EIGENVALUE,0,0.966016614263475,1.02175465968126
MC-EQ-003,13,-1,BRANCH,EIGENVALUE,1,0.966016614263475,-1.02175465968126
MC-EQ-003,13,-1,BRANCH,EIGENVALUE,2,-0.50577322852695,0
MC-EQ-003,14,-1,BRANCH,EIGENVALUE,0,0.943033216332684,1.03547918989242
MC-EQ-003,14,-1,BRANCH,EIGENVALUE,1,0.943033216332684,-1.03547918989242
MC-EQ-003,14,-1,BRANCH,EIGENVALUE,2,-0.509806432665368,0
MC-EQ-003,15,-1,BRANCH,EIGENVALUE,0,0.92010000280629,1.04841231681465
MC-EQ-003,15,-1,BRANCH,EIGENVALUE,1,0.92010000280629,-1.04841231681465
MC-EQ-003,15,-1,BRANCH,EIGENVALUE,2,-0.513940005612582,0
MC-EQ-003,16,-1,BRANCH,EIGENVALUE,0,0.897219040360512,1.06058308220304
MC-EQ-003,16,-1,BRANCH,EIGENVALUE,1,0.897219040360512,-1.06058308220304
MC-EQ-003,16,-1,BRANCH,EIGENVALUE,2,-0.518178080721026,0
MC-EQ-003,17,-1,BRANCH,EIGENVALUE,0,0.874392512415763,1.07201757110429
MC-EQ-003,17,-1,BRANCH,EIGENVALUE,1,0.874392512415763,-1.07201757110429
MC-EQ-003,17,-1,BRANCH,EIGENVALUE,2,-0.522525024831527,0
MC-EQ-003,18,-1,BRANCH,EIGENVALUE,0,0.851622727362212,1.08273926256759
