case_id,point,event_index,event_type,spectrum_kind,multiplier_index,real,imag
MC-EQ-002,18,-1,BRANCH,EIGENVALUE,1,-0.58813,-0.808766408241589
MC-EQ-002,19,-1,BRANCH,EIGENVALUE,0,-0.56313,0.826368321694389
MC-EQ-002,19,-1,BRANCH,EIGENVALUE,1,-0.56313,-0.826368321694389
MC-EQ-002,20,-1,BRANCH,EIGENVALUE,0,-0.53813,0.842861852915411
MC-EQ-002,20,-1,BRANCH,EIGENVALUE,1,-0.53813,-0.842861852915411
MC-EQ-002,21,-1,BRANCH,EIGENVALUE,0,-0.51313,0.858310901189074
MC-EQ-002,21,-1,BRANCH,EIGENVALUE,1,-0.51313,-0.858310901189074
MC-EQ-002,22,-1,BRANCH,EIGENVALUE,0,-0.48813,0.872770933922527
MC-EQ-002,22,-1,BRANCH,EIGENVALUE,1,-0.48813,-0.872770933922527
MC-EQ-002,23,-1,BRANCH,EIGENVALUE,0,-0.463129999999999,0.886290360491414
MC-EQ-002,23,-1,BRANCH,EIGENVALUE,1,-0.463129999999999,-0.886290360491414
MC-EQ-002,24,-1,BRANCH,EIGENVALUE,0,-0.438129999999999,0.898911621406688
MC-EQ-002,24,-1,BRANCH,EIGENVALUE,1,-0.438129999999999,-0.898911621406688
MC-EQ-002,25,-1,BRANCH,EIGENVALUE,0,-0.413129999999999,0.910672061227312
MC-EQ-002,25,-1,BRANCH,EIGENVALUE,1,-0.413129999999999,-0.910672061227312
MC-EQ-002,26,-1,BRANCH,EIGENVALUE,0,-0.388129999999999,0.921604634916731
MC-EQ-002,26,-1,BRANCH,EIGENVALUE,1,-0.388129999999999,-0.921604634916731
MC-EQ-002,27,-1,BRANCH,EIGENVALUE,0,-0.363129999999999,0.931738484286229
MC-EQ-002,27,-1,BRANCH,EIGENVALUE,1,-0.363129999999999,-0.931738484286229
MC-EQ-002,28,-1,BRANCH,EIGENVALUE,0,-0.338129999999999,0.941099411911409
MC-EQ-002,28,-1,BRANCH,EIGENVALUE,1,-0.338129999999999,-0.941099411911409
MC-EQ-002,29,-1,BRANCH,EIGENVALUE,0,-0.313129999999999,0.949710273241266
MC-EQ-002,29,-1,BRANCH,EIGENVALUE,1,-0.313129999999999,-0.949710273241266
MC-EQ-002,30,-1,BRANCH,EIGENVALUE,0,-0.288129999999999,0.957591302748725
MC-EQ-002,30,-1,BRANCH,EIGENVALUE,1,-0.288129999999999,-0.957591302748725
MC-EQ-002,31,-1,BRANCH,EIGENVALUE,0,-0.263129999999999,0.964760386365444
MC-EQ-002,31,-1,BRANCH,EIGENVALUE,1,-0.263129999999999,-0.964760386365444
MC-EQ-002,32,-1,BRANCH,EIGENVALUE,0,-0.238129999999999,0.971233289740421
MC-EQ-002,32,-1,BRANCH,EIGENVALUE,1,-0.238129999999999,-0.971233289740421
MC-EQ-002,33,-1,BRANCH,EIGENVALUE,0,-0.213129999999999,0.977023849811252
MC-EQ-002,33,-1,BRANCH,EIGENVALUE,1,-0.213129999999999,-0.977023849811252
MC-EQ-002,34,-1,BRANCH,EIGENVALUE,0,-0.188129999999999,0.982144135603324
MC-EQ-002,34,-1,BRANCH,EIGENVALUE,1,-0.188129999999999,-0.982144135603324
MC-EQ-002,35,-1,BRANCH,EIGENVALUE,0,-0.163129999999999,0.986604582951042
MC-EQ-002,35,-1,BRANCH,EIGENVALUE,1,-0.163129999999999,-0.986604582951042
MC-EQ-002,36,-1,BRANCH,EIGENVALUE,0,-0.138129999999999,0.990414106876513
MC-EQ-002,36,-1,BRANCH,EIGENVALUE,1,-0.138129999999999,-0.990414106876513
MC-EQ-002,37,-1,BRANCH,EIGENVALUE,0,-0.113129999999999,0.993580194599309
MC-EQ-002,37,-1,BRANCH,EIGENVALUE,1,-0.113129999999999,-0.993580194599309
MC-EQ-002,38,-1,BRANCH,EIGENVALUE,0,-0.0881299999999993,0.996108981537663
MC-EQ-002,38,-1,BRANCH,EIGENVALUE,1,-0.0881299999999993,-0.996108981537663
MC-EQ-002,39,-1,BRANCH,EIGENVALUE,0,-0.0631299999999994,0.998005312160211
MC-EQ-002,39,-1,BRANCH,EIGENVALUE,1,-0.0631299999999994,-0.998005312160211
MC-EQ-002,40,-1,BRANCH,EIGENVALUE,0,-0.0381299999999993,0.999272787130721
MC-EQ-002,40,-1,BRANCH,EIGENVALUE,1,-0.0381299999999993,-0.999272787130721
MC-EQ-002,41,-1,BRANCH,EIGENVALUE,0,-0.0131299999999994,0.999913797834593
MC-EQ-002,41,-1,BRANCH,EIGENVALUE,1,-0.0131299999999994,-0.999913797834593
MC-EQ-002,42,-1,BRANCH,EIGENVALUE,0,0,1
MC-EQ-002,42,-1,BRANCH,EIGENVALUE,1,0,-1
MC-EQ-002,43,-1,BRANCH,EIGENVALUE,0,0.0118700000000006,0.999929549068333
MC-EQ-002,43,-1,BRANCH,EIGENVALUE,1,0.0118700000000006,-0.999929549068333
MC-EQ-002,44,-1,BRANCH,EIGENVALUE,0,0.0368700000000007,0.999320070397868
MC-EQ-002,44,-1,BRANCH,EIGENVALUE,1,0.0368700000000007,-0.999320070397868
MC-EQ-002,45,-1,BRANCH,EIGENVALUE,0,0.0618700000000006,0.998084216436669
MC-EQ-002,45,-1,BRANCH,EIGENVALUE,1,0.0618700000000006,-0.998084216436669
MC-EQ-002,46,-1,BRANCH,EIGENVALUE,0,0.0868700000000007,0.996219656049809
MC-EQ-002,46,-1,BRANCH,EIGENVALUE,1,0.0868700000000007,-0.996219656049809
MC-EQ-002,47,-1,BRANCH,EIGENVALUE,0,0.111870000000001,0.993722850245479
MC-EQ-002,47,-1,BRANCH,EIGENVALUE,1,0.111870000000001,-0.993722850245479
MC-EQ-002,48,-1,BRANCH,EIGENVALUE,0,0.136870000000001,0.990589018261357
MC-EQ-002,48,-1,BRANCH,EIGENVALUE,1,0.136870000000001,-0.990589018261357
MC-EQ-002,49,-1,BRANCH,EIGENVALUE,0,0.161870000000001,0.986812091079147
MC-EQ-002,49,-1,BRANCH,EIGENVALUE,1,0.161870000000001,-0.986812091079147
MC-EQ-002,50,-1,BRANCH,EIGENVALUE,0,0.186870000000001,0.982384651295001
MC-EQ-002,50,-1,BRANCH,EIGENVALUE,1,0.186870000000001,-0.982384651295001
MC-EQ-002,51,-1,BRANCH,EIGENVALUE,0,0.211870000000001,0.977297857922548
MC-EQ-002,51,-1,BRANCH,EIGENVALUE,1,0.211870000000001,-0.977297857922548
MC-EQ-002,52,-1,BRANCH,EIGENVALUE,0,0.236870000000001,0.97154135429224
MC-EQ-002,52,-1,BRANCH,EIGENVALUE,1,0.236870000000001,-0.97154135429224
MC-EQ-002,53,-1,BRANCH,EIGENVALUE,0,0.261870000000001,0.965103156714348
MC-EQ-002,53,-1,BRANCH,EIGENVALUE,1,0.261870000000001,-0.965103156714348
MC-EQ-002,54,-1,BRANCH,EIGENVALUE,0,0.286870000000001,0.95796952096609
MC-EQ-002,54,-1,BRANCH,EIGENVALUE,1,0.286870000000001,-0.95796952096609
MC-EQ-002,55,-1,BRANCH,EIGENVALUE,0,0.311870000000001,0.950124782910118
MC-EQ-002,55,-1,BRANCH,EIGENVALUE,1,0.311870000000001,-0.950124782910118
MC-EQ-002,56,-1,BRANCH,EIGENVALUE,0,0.336870000000001,0.941551168604234
MC-EQ-002,56,-1,BRANCH,EIGENVALUE,1,0.336870000000001,-0.941551168604234
MC-EQ-002,57,-1,BRANCH,EIGENVALUE,0,0.361870000000001,0.932228568056139
MC-EQ-002,57,-1,BRANCH,EIGENVALUE,1,0.361870000000001,-0.932228568056139
MC-EQ-002,58,-1,BRANCH,EIGENVALUE,0,0.386870000000001,0.922134265223888
MC-EQ-002,58,-1,BRANCH,EIGENVALUE,1,0.386870000000001,-0.922134265223888
MC-EQ-002,59,-1,BRANCH,EIGENVALUE,0,0.411870000000001,0.911242614839758
MC-EQ-002,59,-1,BRANCH,EIGENVALUE,1,0.411870000000001,-0.911242614839758
MC-EQ-002,60,-1,BRANCH,EIGENVALUE,0,0.436870000000001,0.899524653970084
MC-EQ-002,60,-1,BRANCH,EIGENVALUE,1,0.436870000000001,-0.899524653970084
MC-EQ-002,61,-1,BRANCH,EIGENVALUE,0,0.461870000000001,0.88694763267061
MC-EQ-002,61,-1,BRANCH,EIGENVALUE,1,0.461870000000001,-0.88694763267061
MC-EQ-002,62,-1,BRANCH,EIGENVALUE,0,0.486870000000001,0.873474443301004
MC-EQ-002,62,-1,BRANCH,EIGENVALUE,1,0.486870000000001,-0.873474443301004
MC-EQ-002,63,-1,BRANCH,EIGENVALUE,0,0.511870000000001,0.859062921502261
MC-EQ-002,63,-1,BRANCH,EIGENVALUE,1,0.511870000000001,-0.859062921502261
MC-EQ-002,64,-1,BRANCH,EIGENVALUE,0,0.536870000000001,0.843664982739001
MC-EQ-002,64,-1,BRANCH,EIGENVALUE,1,0.536870000000001,-0.843664982739001
MC-EQ-002,65,-1,BRANCH,EIGENVALUE,0,0.561870000000001,0.827225545483213
MC-EQ-002,65,-1,BRANCH,EIGENVALUE,1,0.561870000000001,-0.827225545483213
MC-EQ-002,66,-1,BRANCH,EIGENVALUE,0,0.586870000000001,0.809681173734451
MC-EQ-002,66,-1,BRANCH,EIGENVALUE,1,0.586870000000001,-0.809681173734451
MC-EQ-002,67,-1,BRANCH,EIGENVALUE,0,0.611870000000001,0.79095834473125
MC-EQ-002,67,-1,BRANCH,EIGENVALUE,1,0.611870000000001,-0.79095834473125
MC-EQ-002,68,-1,BRANCH,EIGENVALUE,0,0.636870000000001,0.770971207698445
MC-EQ-002,68,-1,BRANCH,EIGENVALUE,1,0.636870000000001,-0.770971207698445
MC-EQ-002,69,-1,BRANCH,EIGENVALUE,0,0.661870000000001,0.749618638442241
MC-EQ-002,69,-1,BRANCH,EIGENVALUE,1,0.661870000000001,-0.749618638442241
MC-EQ-002,70,-1,BRANCH,EIGENVALUE,0,0.686870000000001,0.7267802990588
MC-EQ-002,70,-1,BRANCH,EIGENVALUE,1,0.686870000000001,-0.7267802990588
MC-EQ-002,71,-1,BRANCH,EIGENVALUE,0,0.711870000000001,0.702311257990358
MC-EQ-002,71,-1,BRANCH,EIGENVALUE,1,0.711870000000001,-0.702311257990358
MC-EQ-002,72,-1,BRANCH,EIGENVALUE,0,0.736870000000001,0.676034468869745
MC-EQ-002,72,-1,BRANCH,EIGENVALUE,1,0.736870000000001,-0.676034468869745
MC-EQ-002,73,-1,BRANCH,EIGENVALUE,0,0.761870000000001,0.647729961558054
MC-EQ-002,73,-1,BRANCH,EIGENVALUE,1,0.761870000000001,-0.647729961558054
MC-EQ-002,74,-1,BRANCH,EIGENVALUE,0,0.786870000000001,0.617118791724898
MC-EQ-002,74,-1,BRANCH,EIGENVALUE,1,0.786870000000001,-0.617118791724898
MC-EQ-002,75,-1,BRANCH,EIGENVALUE,0,0.811870000000001,0.583838250802393
MC-EQ-002,75,-1,BRANCH,EIGENVALUE,1,0.811870000000001,-0.583838250802393
MC-EQ-002,76,-1,BRANCH,EIGENVALUE,0,0.836870000000001,0.547401683501246
MC-EQ-002,76,-1,BRANCH,EIGENVALUE,1,0.836870000000001,-0.547401683501246
MC-EQ-002,77,-1,BRANCH,EIGENVALUE,0,0.861870000000001,0.507129276516352
MC-EQ-002,77,-1,BRANCH,EIGENVALUE,1,0.861870000000001,-0.507129276516352
MC-EQ-002,78,-1,BRANCH,EIGENVALUE,0,0.886870000000001,0.462019050581248
MC-EQ-002,78,-1,BRANCH,EIGENVALUE,1,0.886870000000001,-0.462019050581248
MC-EQ-002,79,-1,BRANCH,EIGENVALUE,0,0.911870000000001,0.41047911408499
MC-EQ-002,79,-1,BRANCH,EIGENVALUE,1,0.911870000000001,-0.41047911408499
MC-EQ-002,80,-1,BRANCH,EIGENVALUE,0,0.936870000000001,0.349677856176221
MC-EQ-002,80,-1,BRANCH,EIGENVALUE,1,0.936870000000001,-0.349677856176221
MC-EQ-002,81,-1,BRANCH,EIGENVALUE,0,0.961870000000001,0.273507043967788
MC-EQ-002,81,-1,BRANCH,EIGENVALUE,1,0.961870000000001,-0.273507043967788
MC-EQ-002,82,-1,BRANCH,EIGENVALUE,0,0.986870000000001,0.161516572214734
MC-EQ-002,82,-1,BRANCH,EIGENVALUE,1,0.986870000000001,-0.161516572214734
MC-EQ-002,83,-1,BRANCH,EIGENVALUE,0,1.1664044521458,0
MC-EQ-002,83,-1,BRANCH,EIGENVALUE,1,0.857335547854202,0
MC-EQ-002,84,-1,BRANCH,EIGENVALUE,0,1.31091269174711,0
MC-EQ-002,84,-1,BRANCH,EIGENVALUE,1,0.76282730825289,0
MC-EQ-002,85,-1,BRANCH,EIGENVALUE,0,1.41903648344995,0
MC-EQ-002,85,-1,BRANCH,EIGENVALUE,1,0.704703516550053,0
MC-EQ-002,86,-1,BRANCH,EIGENVALUE,0,1.51264740299363,0
MC-EQ-002,86,-1,BRANCH,EIGENVALUE,1,0.661092597006369,0
MC-EQ-002,87,-1,BRANCH,EIGENVALUE,0,1.59793058974165,0
MC-EQ-002,87,-1,BRANCH,EIGENVALUE,1,0.62580941025835,0
MC-EQ-002,88,-1,BRANCH,EIGENVALUE,0,1.6776780961857,0
MC-EQ-002,88,-1,BRANCH,EIGENVALUE,1,0.5960619038143,0
MC-EQ-002,89,-1,BRANCH,EIGENVALUE,0,1.75342887018961,0
MC-EQ-002,89,-1,BRANCH,EIGENVALUE,1,0.570311129810396,0
MC-EQ-002,90,-1,BRANCH,EIGENVALUE,0,1.826135513617,0
MC-EQ-002,90,-1,BRANCH,EIGENVALUE,1,0.547604486383005,0
MC-EQ-002,91,-1,BRANCH,EIGENVALUE,0,1.89643474996891,0
MC-EQ-002,91,-1,BRANCH,EIGENVALUE,1,0.527305250031087,0
MC-EQ-002,92,-1,BRANCH,EIGENVALUE,0,1.96477617314322,0
MC-EQ-002,92,-1,BRANCH,EIGENVALUE,1,0.508963826856785,0
MC-EQ-002,93,-1,BRANCH,EIGENVALUE,0,2.03149061881163,0
MC-EQ-002,93,-1,BRANCH,EIGENVALUE,1,0.492249381188368,0
MC-EQ-002,94,-1,BRANCH,EIGENVALUE,0,2.09682950324692,0
MC-EQ-002,94,-1,BRANCH,EIGENVALUE,1,0.476910496753078,0
MC-EQ-002,95,-1,BRANCH,EIGENVALUE,0,2.16098889444294,0
MC-EQ-002,95,-1,BRANCH,EIGENVALUE,1,0.46275110555706,0
MC-EQ-002,96,-1,BRANCH,EIGENVALUE,0,2.2241249785152,0
MC-EQ-002,96,-1,BRANCH,EIGENVALUE,1,0.449615021484805,0
MC-EQ-002,97,-1,BRANCH,EIGENVALUE,0,2.28636440068613,0
MC-EQ-002,97,-1,BRANCH,EIGENVALUE,1,0.437375599313874,0
MC-EQ-002,98,-1,BRANCH,EIGENVALUE,0,2.34781141179366,0
MC-EQ-002,98,-1,BRANCH,EIGENVALUE,1,0.425928588206336,0
MC-EQ-002,99,-1,BRANCH,EIGENVALUE,0,2.4085529470298,0
MC-EQ-002,99,-1,BRANCH,EIGENVALUE,1,0.415187052970204,0
MC-EQ-002,100,-1,BRANCH,EIGENVALUE,0,2.46866232256302,0
MC-EQ-002,100,-1,BRANCH,EIGENVALUE,1,0.405077677436976,0
MC-EQ-002,101,-1,BRANCH,EIGENVALUE,0,2.52820198249888,0
MC-EQ-002,101,-1,BRANCH,EIGENVALUE,1,0.395538017501116,0
MC-EQ-002,102,-1,BRANCH,EIGENVALUE,0,2.58722557748393,0
MC-EQ-002,102,-1,BRANCH,EIGENVALUE,1,0.386514422516067,0
MC-EQ-002,103,-1,BRANCH,EIGENVALUE,0,2.64577956292819,0
MC-EQ-002,103,-1,BRANCH,EIGENVALUE,1,0.37796043707181,0
MC-EQ-002,104,-1,BRANCH,EIGENVALUE,0,2.70390444546423,0
MC-EQ-002,104,-1,BRANCH,EIGENVALUE,1,0.369835554535772,0
MC-EQ-002,105,-1,BRANCH,EIGENVALUE,0,2.76163576751464,0
MC-EQ-002,105,-1,BRANCH,EIGENVALUE,1,0.362104232485357,0
MC-EQ-002,106,-1,BRANCH,EIGENVALUE,0,2.81900489395439,0
MC-EQ-002,106,-1,BRANCH,EIGENVALUE,1,0.354735106045609,0
MC-EQ-002,107,-1,BRANCH,EIGENVALUE,0,2.8760396471993,0
MC-EQ-002,107,-1,BRANCH,EIGENVALUE,1,0.347700352800701,0
MC-EQ-002,108,-1,BRANCH,EIGENVALUE,0,2.93276482478324,0
MC-EQ-002,108,-1,BRANCH,EIGENVALUE,1,0.340975175216754,0
MC-EQ-002,109,-1,BRANCH,EIGENVALUE,0,2.98920262481565,0
MC-EQ-002,109,-1,BRANCH,EIGENVALUE,1,0.334537375184352,0
MC-EQ-002,110,-1,BRANCH,EIGENVALUE,0,3.04537299848767,0
MC-EQ-002,110,-1,BRANCH,EIGENVALUE,1,0.328367001512327,0
MC-EQ-002,111,-1,BRANCH,EIGENVALUE,0,3.10129394426611,0
MC-EQ-002,111,-1,BRANCH,EIGENVALUE,1,0.322446055733888,0
MC-EQ-002,112,-1,BRANCH,EIGENVALUE,0,3.15698175507422,0
MC-EQ-002,112,-1,BRANCH,EIGENVALUE,1,0.316758244925774,0
MC-EQ-002,113,-1,BRANCH,EIGENVALUE,0,3.21245122726719,0
MC-EQ-002,113,-1,BRANCH,EIGENVALUE,1,0.311288772732806,0
MC-EQ-002,114,-1,BRANCH,EIGENVALUE,0,3.26771583833024,0
MC-EQ-002,114,-1,BRANCH,EIGENVALUE,1,0.306024161669757,0
MC-EQ-002,115,-1,BRANCH,EIGENVALUE,0,3.3227878987953,0
MC-EQ-002,115,-1,BRANCH,EIGENVALUE,1,0.300952101204702,0
MC-EQ-002,116,-1,BRANCH,EIGENVALUE,0,3.37767868277018,0
MC-EQ-002,116,-1,BRANCH,EIGENVALUE,1,0.296061317229813,0
MC-EQ-002,117,-1,BRANCH,EIGENVALUE,0,3.43239854061936,0
MC-EQ-002,117,-1,BRANCH,EIGENVALUE,1,0.291341459380633,0
MC-EQ-002,118,-1,BRANCH,EIGENVALUE,0,3.48695699666611,0
MC-EQ-002,118,-1,BRANCH,EIGENVALUE,1,0.286783003333882,0
MC-EQ-002,119,-1,BRANCH,EIGENVALUE,0,3.54136283425856,0
MC-EQ-002,119,-1,BRANCH,EIGENVALUE,1,0.282377165741439,0
MC-EQ-002,120,-1,BRANCH,EIGENVALUE,0,3.59562417012286,0
MC-EQ-002,120,-1,BRANCH,EIGENVALUE,1,0.278115829877134,0
MC-EQ-002,121,-1,BRANCH,EIGENVALUE,0,3.64974851959197,0
MC-EQ-002,121,-1,BRANCH,EIGENVALUE,1,0.273991480408025,0
MC-EQ-002,122,-1,BRANCH,EIGENVALUE,0,3.7037428540285,0
MC-EQ-002,122,-1,BRANCH,EIGENVALUE,1,0.26999714597149,0
MC-EQ-002,123,-1,BRANCH,EIGENVALUE,0,3.75761365154223,0
MC-EQ-002,123,-1,BRANCH,EIGENVALUE,1,0.26612634845777,0
MC-EQ-002,124,-1,BRANCH,EIGENVALUE,0,3.81136694192466,0
MC-EQ-002,124,-1,BRANCH,EIGENVALUE,1,0.262373058075332,0
MC-EQ-002,125,-1,BRANCH,EIGENVALUE,0,3.86500834657798,0
MC-EQ-002,125,-1,BRANCH,EIGENVALUE,1,0.258731653422013,0
MC-EQ-002,126,-1,BRANCH,EIGENVALUE,0,3.91854311409541,0
MC-EQ-002,126,-1,BRANCH,EIGENVALUE,1,0.255196885904584,0
MC-EQ-002,127,-1,BRANCH,EIGENVALUE,0,3.97197615205154,0
MC-EQ-002,127,-1,BRANCH,EIGENVALUE,1,0.251763847948457,0
MC-EQ-002,128,-1,BRANCH,EIGENVALUE,0,4.02531205547853,0
MC-EQ-002,128,-1,BRANCH,EIGENVALUE,1,0.248427944521463,0
MC-EQ-002,129,-1,BRANCH,EIGENVALUE,0,4.07855513243568,0
MC-EQ-002,129,-1,BRANCH,EIGENVALUE,1,0.245184867564315,0
MC-EQ-002,130,-1,BRANCH,EIGENVALUE,0,4.13170942702218,0
MC-EQ-002,130,-1,BRANCH,EIGENVALUE,1,0.242030572977811,0
MC-EQ-002,131,-1,BRANCH,EIGENVALUE,0,4.18477874013472,0
MC-EQ-002,131,-1,BRANCH,EIGENVALUE,1,0.238961259865272,0
MC-EQ-002,132,-1,BRANCH,EIGENVALUE,0,4.23776664823048,0
MC-EQ-002,132,-1,BRANCH,EIGENVALUE,1,0.235973351769513,0
MC-EQ-002,133,-1,BRANCH,EIGENVALUE,0,4.29067652032173,0
MC-EQ-002,133,-1,BRANCH,EIGENVALUE,1,0.233063479678262,0
MC-EQ-002,134,-1,BRANCH,EIGENVALUE,0,4.34351153339856,0
MC-EQ-002,134,-1,BRANCH,EIGENVALUE,1,0.230228466601435,0
MC-EQ-002,135,-1,BRANCH,EIGENVALUE,0,4.39627468645126,0
MC-EQ-002,135,-1,BRANCH,EIGENVALUE,1,0.227465313548735,0
MC-EQ-002,136,-1,BRANCH,EIGENVALUE,0,4.4489688132424,0
MC-EQ-002,136,-1,BRANCH,EIGENVALUE,1,0.224771186757589,0
MC-EQ-002,137,-1,BRANCH,EIGENVALUE,0,4.50159659396007,0
MC-EQ-002,137,-1,BRANCH,EIGENVALUE,1,0.222143406039922,0
MC-EQ-002,138,-1,BRANCH,EIGENVALUE,0,4.55416056586789,0
MC-EQ-002,138,-1,BRANCH,EIGENVALUE,1,0.2195794341321,0
MC-EQ-002,139,-1,BRANCH,EIGENVALUE,0,4.60666313305377,0
MC-EQ-002,139,-1,BRANCH,EIGENVALUE,1,0.217076866946226,0
MC-EQ-002,140,-1,BRANCH,EIGENVALUE,0,4.65910657536725,0
MC-EQ-002,140,-1,BRANCH,EIGENVALUE,1,0.214633424632742,0
MC-EQ-002,141,-1,BRANCH,EIGENVALUE,0,4.71149305662526,0
MC-EQ-002,141,-1,BRANCH,EIGENVALUE,1,0.212246943374735,0
MC-EQ-002,142,-1,BRANCH,EIGENVALUE,0,4.76382463215672,0
MC-EQ-002,142,-1,BRANCH,EIGENVALUE,1,0.209915367843268,0
MC-EQ-002,143,-1,BRANCH,EIGENVALUE,0,4.81610325574907,0
MC-EQ-002,143,-1,BRANCH,EIGENVALUE,1,0.207636744250922,0
MC-EQ-002,144,-1,BRANCH,EIGENVALUE,0,4.86833078605238,0
MC-EQ-002,144,-1,BRANCH,EIGENVALUE,1,0.205409213947616,0
MC-EQ-002,145,-1,BRANCH,EIGENVALUE,0,4.92050899249121,0
MC-EQ-002,145,-1,BRANCH,EIGENVALUE,1,0.20323100750878,0
MC-EQ-002,146,-1,BRANCH,EIGENVALUE,0,4.97263956072877,0
MC-EQ-002,146,-1,BRANCH,EIGENVALUE,1,0.201100439271219,0
MC-EQ-002,147,-1,BRANCH,EIGENVALUE,0,5.02472409772327,0
MC-EQ-002,147,-1,BRANCH,EIGENVALUE,1,0.199015902276725,0
MC-EQ-002,148,-1,BRANCH,EIGENVALUE,0,5.07676413641247,0
MC-EQ-002,148,-1,BRANCH,EIGENVALUE,1,0.196975863587521,0
MC-EQ-002,149,-1,BRANCH,EIGENVALUE,0,5.12876114005867,0
MC-EQ-002,149,-1,BRANCH,EIGENVALUE,1,0.194978859941323,0
MC-EQ-002,150,-1,BRANCH,EIGENVALUE,0,5.18071650628301,0
MC-EQ-002,150,-1,BRANCH,EIGENVALUE,1,0.193023493716986,0
MC-EQ-002,151,-1,BRANCH,EIGENVALUE,0,5.23263157081545,0
MC-EQ-002,151,-1,BRANCH,EIGENVALUE,1,0.191108429184546,0
MC-EQ-002,152,-1,BRANCH,EIGENVALUE,0,5.28450761098394,0
MC-EQ-002,152,-1,BRANCH,EIGENVALUE,1,0.189232389016052,0
MC-EQ-002,153,-1,BRANCH,EIGENVALUE,0,5.3363458489642,0
MC-EQ-002,153,-1,BRANCH,EIGENVALUE,1,0.187394151035789,0
MC-EQ-002,154,-1,BRANCH,EIGENVALUE,0,5.38814745480945,0
MC-EQ-002,154,-1,BRANCH,EIGENVALUE,1,0.185592545190537,0
MC-EQ-002,155,-1,BRANCH,EIGENVALUE,0,5.43991354927766,0
MC-EQ-002,155,-1,BRANCH,EIGENVALUE,1,0.183826450722325,0
MC-EQ-002,156,-1,BRANCH,EIGENVALUE,0,5.49164520647228,0
MC-EQ-002,156,-1,BRANCH,EIGENVALUE,1,0.182094793527709,0
MC-EQ-002,157,-1,BRANCH,EIGENVALUE,0,5.5433434563109,0
